,Date/Time,Air Moisture,Air Temperature,Soil Moisture,Soil Temperature,Unnamed: 5,pole_no
7760,2019.12.20 16:03:04,89.0,15.2,79.15100000000001,12.812999999999999,33.2,6
7767,2019.12.20 15:58:04,65.0,17.1,81.081,13.125,33.2,6
7774,2019.12.20 15:53:03,58.0,18.1,78.764,13.062999999999999,33.2,6
7781,2019.12.20 15:48:02,58.0,17.6,79.923,13.25,33.2,6
7788,2019.12.20 15:43:01,48.0,21.7,81.467,13.125,33.2,6
7795,2019.12.20 15:38:01,42.0,23.6,81.081,13.5,33.2,6
7801,2019.12.20 15:33:00,36.0,24.2,80.695,13.5,33.2,6
7807,2019.12.20 15:27:59,34.0,24.1,76.834,13.437999999999999,33.2,6
7813,2019.12.20 15:22:58,39.0,23.2,77.60600000000001,13.5,33.2,6
7820,2019.12.20 15:17:58,34.0,24.1,77.60600000000001,13.625,33.2,6
7826,2019.12.20 15:12:57,40.0,24.0,77.992,13.812999999999999,33.2,6
7832,2019.12.20 15:07:57,45.0,21.5,81.081,13.937999999999999,33.2,6
7838,2019.12.20 15:02:56,56.0,18.7,77.992,13.812999999999999,33.2,6
7845,2019.12.20 14:57:55,57.0,18.0,80.309,13.937999999999999,33.2,6
7852,2019.12.20 14:52:55,55.0,18.9,79.53699999999999,13.937999999999999,33.2,6
7859,2019.12.20 14:47:54,55.0,19.0,77.60600000000001,14.187999999999999,33.2,6
7866,2019.12.20 14:42:53,50.0,19.9,81.081,14.125,33.2,6
7873,2019.12.20 14:37:52,48.0,20.8,79.53699999999999,14.0,33.2,6
7880,2019.12.20 14:32:52,47.0,21.1,77.992,14.125,33.2,6
7887,2019.12.20 14:27:51,44.0,21.6,79.923,14.375,33.2,6
7894,2019.12.20 14:22:50,47.0,21.4,79.15100000000001,14.25,33.2,6
7901,2019.12.20 14:17:50,39.0,22.9,82.23899999999999,14.437999999999999,33.2,6
7908,2019.12.20 14:12:49,41.0,22.7,80.695,14.375,33.2,6
7915,2019.12.20 14:07:48,37.0,23.7,81.467,14.312999999999999,33.2,6
7922,2019.12.20 14:02:47,31.0,25.9,80.309,14.187999999999999,33.2,6
7929,2019.12.20 13:57:47,25.0,28.4,80.695,14.0,33.2,6
7936,2019.12.20 13:52:46,23.0,30.4,76.834,13.812999999999999,33.2,6
7943,2019.12.20 13:47:45,21.0,30.5,82.625,13.812999999999999,33.2,6
7950,2019.12.20 13:42:44,22.0,29.9,81.081,13.75,33.2,6
7957,2019.12.20 13:37:44,27.0,28.8,78.764,13.5,33.2,6
7964,2019.12.20 13:32:43,28.0,28.9,81.85300000000001,13.312999999999999,33.2,6
7977,2019.12.20 13:22:41,25.0,30.1,83.398,12.812999999999999,33.2,6
7984,2019.12.20 13:17:41,28.0,31.4,77.60600000000001,12.687999999999999,33.2,6
7991,2019.12.20 13:12:40,32.0,29.2,79.923,12.375,33.2,6
7998,2019.12.20 13:07:39,33.0,27.6,81.85300000000001,12.0,33.2,6
8004,2019.12.20 13:02:39,34.0,27.0,80.309,11.687999999999999,33.2,6
8011,2019.12.20 12:57:38,31.0,29.3,80.695,11.5,33.2,6
8018,2019.12.20 12:52:37,37.0,26.8,79.15100000000001,11.187999999999999,33.2,6
8025,2019.12.20 12:47:36,41.0,26.3,79.53699999999999,10.937999999999999,33.2,6
8032,2019.12.20 12:42:36,48.0,23.0,81.081,10.625,33.2,6
8039,2019.12.20 12:37:35,50.0,23.6,81.85300000000001,10.25,33.2,6
8046,2019.12.20 12:32:34,54.0,23.0,81.467,10.062999999999999,33.2,6
8053,2019.12.20 12:30:13,56.0,21.5,82.23899999999999,9.937999999999999,33.2,6
8060,2019.12.20 12:30:05,65.0,20.3,79.15100000000001,9.875,33.2,6
8067,2019.12.20 12:29:52,82.0,17.2,81.467,9.812999999999999,33.2,6
8074,2019.12.20 12:29:44,91.0,16.1,81.85300000000001,9.5,33.2,6
8080,2019.12.20 12:29:36,91.0,15.4,79.15100000000001,9.5,33.2,6
8087,2019.12.20 12:29:24,91.0,15.4,80.309,9.312999999999999,33.2,6
8094,2019.12.16 21:42:32,88.0,7.6,86.486,9.5,33.2,6
8102,2019.12.16 21:37:31,88.0,7.6,81.081,9.562999999999999,33.2,6
8110,2019.12.16 21:32:31,88.0,7.7,84.17,9.625,33.2,6
8118,2019.12.16 21:27:30,88.0,7.7,81.081,9.687999999999999,33.2,6
8126,2019.12.16 21:22:29,88.0,7.5,80.695,9.75,33.2,6
8134,2019.12.16 21:17:29,88.0,7.7,79.923,9.812999999999999,33.2,6
8142,2019.12.16 21:12:28,88.0,7.2,79.923,9.812999999999999,33.2,6
8150,2019.12.16 21:07:27,88.0,8.2,81.467,9.812999999999999,33.2,6
8157,2019.12.16 21:02:27,88.0,8.4,80.309,9.937999999999999,33.2,6
8165,2019.12.16 20:57:26,88.0,8.3,81.85300000000001,9.937999999999999,33.2,6
8173,2019.12.16 20:52:26,88.0,8.3,79.923,10.125,33.2,6
8181,2019.12.16 20:47:25,88.0,8.4,78.378,9.937999999999999,33.2,6
8189,2019.12.16 20:42:24,88.0,8.7,79.15100000000001,10.187999999999999,33.2,6
8197,2019.12.16 20:37:23,88.0,9.0,80.309,10.312999999999999,33.2,6
8205,2019.12.16 20:32:23,88.0,9.2,81.85300000000001,10.312999999999999,33.2,6
8221,2019.12.16 20:22:21,88.0,10.2,80.309,10.375,33.2,6
8229,2019.12.16 20:17:20,88.0,10.4,81.85300000000001,10.312999999999999,33.2,6
8237,2019.12.16 20:12:20,88.0,10.2,78.764,10.437999999999999,33.2,6
8245,2019.12.16 20:07:19,88.0,10.6,78.764,10.625,33.2,6
8253,2019.12.16 20:02:18,88.0,10.2,77.992,10.687999999999999,33.2,6
8261,2019.12.16 19:57:18,88.0,10.4,82.23899999999999,10.625,33.2,6
8269,2019.12.16 19:52:17,88.0,10.6,80.309,10.812999999999999,33.2,6
8277,2019.12.16 19:47:16,88.0,10.7,81.467,10.812999999999999,33.2,6
8284,2019.12.16 19:42:16,88.0,10.8,78.764,10.937999999999999,33.2,6
8292,2019.12.16 19:37:15,89.0,11.1,83.398,11.0,33.2,6
8300,2019.12.16 19:32:14,89.0,11.2,78.378,11.0,33.2,6
8308,2019.12.16 19:27:14,89.0,11.2,77.992,11.062999999999999,33.2,6
8316,2019.12.16 19:22:13,88.0,10.9,83.012,11.062999999999999,33.2,6
8324,2019.12.16 19:17:13,89.0,11.2,81.081,11.25,33.2,6
8332,2019.12.16 19:12:12,89.0,11.6,77.992,11.312999999999999,33.2,6
8340,2019.12.16 19:07:11,89.0,11.3,81.85300000000001,11.312999999999999,33.2,6
8348,2019.12.16 19:02:10,89.0,11.5,82.23899999999999,11.437999999999999,33.2,6
8356,2019.12.16 18:57:09,89.0,11.7,82.625,11.312999999999999,33.2,6
8364,2019.12.16 18:52:09,89.0,11.7,82.625,11.562999999999999,33.2,6
8372,2019.12.16 18:47:08,90.0,12.1,83.398,11.625,33.2,6
8380,2019.12.16 18:42:07,90.0,12.6,80.695,11.75,33.2,6
8388,2019.12.16 18:37:06,90.0,12.5,77.60600000000001,11.812999999999999,33.2,6
8396,2019.12.16 18:32:06,90.0,12.7,82.23899999999999,11.937999999999999,33.2,6
8404,2019.12.16 18:27:06,90.0,12.8,81.467,11.937999999999999,33.2,6
8412,2019.12.16 18:22:05,90.0,12.8,78.764,12.0,33.2,6
8420,2019.12.16 18:17:04,91.0,13.1,79.923,12.187999999999999,33.2,6
8428,2019.12.16 18:12:04,91.0,13.2,81.081,12.187999999999999,33.2,6
8436,2019.12.16 18:07:03,83.0,14.3,81.467,12.312999999999999,33.2,6
8444,2019.12.16 18:02:02,86.0,13.9,80.695,12.5,33.2,6
8452,2019.12.16 17:57:01,81.0,14.9,81.85300000000001,12.5,33.2,6
8460,2019.12.16 17:52:01,90.0,13.6,81.467,12.687999999999999,33.2,6
8468,2019.12.16 17:47:00,91.0,13.8,82.625,12.75,33.2,6
8476,2019.12.16 17:41:59,91.0,14.1,83.012,12.812999999999999,33.2,6
8484,2019.12.16 17:36:58,91.0,14.2,85.32799999999999,12.812999999999999,33.2,6
8492,2019.12.16 17:31:57,86.0,14.3,81.081,13.0,33.2,6
8500,2019.12.16 17:26:57,75.0,14.4,81.85300000000001,13.125,33.2,6
8508,2019.12.16 17:21:56,64.0,16.7,82.625,13.187999999999999,33.2,6
8516,2019.12.16 17:16:55,61.0,17.3,81.85300000000001,13.375,33.2,6
8524,2019.12.16 17:11:55,59.0,17.9,79.923,13.5,33.2,6
8532,2019.12.16 17:06:54,59.0,17.6,81.081,13.5,33.2,6
8540,2019.12.16 17:01:53,65.0,17.0,82.625,13.75,33.2,6
8548,2019.12.16 16:56:53,58.0,18.6,81.85300000000001,13.875,33.2,6
8556,2019.12.16 16:51:52,60.0,18.5,78.378,13.937999999999999,33.2,6
8564,2019.12.16 16:46:51,60.0,18.8,79.923,14.062999999999999,33.2,6
8579,2019.12.16 16:36:50,49.0,20.7,80.695,14.25,33.2,6
8594,2019.12.16 16:26:48,50.0,21.6,79.53699999999999,14.5,33.2,6
8602,2019.12.16 16:21:48,48.0,22.4,82.23899999999999,14.5,33.2,6
8610,2019.12.16 16:16:47,48.0,22.7,77.992,14.75,33.2,6
8618,2019.12.16 16:11:46,46.0,23.2,80.309,15.0,33.2,6
8626,2019.12.16 16:06:45,43.0,23.7,79.923,15.0,33.2,6
8634,2019.12.16 16:01:44,43.0,23.1,79.15100000000001,15.125,33.2,6
8642,2019.12.16 15:56:44,42.0,23.4,81.081,15.312999999999999,33.2,6
8650,2019.12.16 15:51:43,43.0,23.1,78.764,15.437999999999999,33.2,6
8658,2019.12.16 15:46:42,42.0,23.2,81.85300000000001,15.562999999999999,33.2,6
8666,2019.12.16 15:41:42,39.0,23.1,84.17,15.812999999999999,33.2,6
8673,2019.12.16 15:36:41,39.0,24.0,80.695,15.937999999999999,33.2,6
8681,2019.12.16 15:31:41,38.0,24.5,77.22,16.25,33.2,6
8689,2019.12.16 15:26:39,38.0,24.3,80.695,16.25,33.2,6
8696,2019.12.16 15:21:38,34.0,24.9,79.923,16.5,33.2,6
8704,2019.12.16 15:16:38,32.0,25.3,79.53699999999999,16.75,33.2,6
8712,2019.12.16 15:11:37,32.0,25.6,81.081,16.875,33.2,6
8720,2019.12.16 15:06:36,32.0,25.2,83.012,17.0,33.2,6
8728,2019.12.16 15:01:35,35.0,24.8,81.081,17.063,33.2,6
8736,2019.12.16 14:56:34,37.0,25.4,77.60600000000001,17.125,33.2,6
8744,2019.12.16 14:51:33,40.0,24.0,81.081,17.25,33.2,6
8752,2019.12.16 14:46:33,39.0,23.9,84.17,17.313,33.2,6
8760,2019.12.16 14:41:32,34.0,24.3,79.15100000000001,17.375,33.2,6
8768,2019.12.16 14:36:31,33.0,24.8,80.695,17.313,33.2,6
8776,2019.12.16 14:31:30,34.0,24.9,81.081,17.438,33.2,6
8784,2019.12.16 14:26:30,35.0,25.3,81.081,17.438,33.2,6
8800,2019.12.16 14:16:28,28.0,27.6,80.309,17.313,33.2,6
8808,2019.12.16 14:11:27,30.0,25.4,78.764,17.5,33.2,6
8816,2019.12.16 14:06:27,32.0,24.9,83.78399999999999,17.375,33.2,6
8824,2019.12.16 14:01:29,30.0,25.7,79.15100000000001,17.25,33.2,6
8831,2019.12.16 13:56:25,37.0,24.1,84.17,17.438,33.2,6
8839,2019.12.16 13:51:24,43.0,22.4,81.467,17.313,33.2,6
8847,2019.12.16 13:46:23,31.0,25.7,77.60600000000001,17.25,33.2,6
8855,2019.12.16 13:41:23,36.0,24.8,80.695,17.313,33.2,6
8863,2019.12.16 13:36:22,38.0,24.4,79.923,17.063,33.2,6
