datetime,air_moisture,air_temperature,soil_moisture,soil_temperature,unnamed,pole_no
2019.12.10 15:14:36,49,21.4,0,14.938,33.2,1
2019.12.10 15:09:35,45,21.7,0,14.938,33.2,1
2019.12.10 15:04:44,44,21.3,0,15,33.2,1
2019.12.10 14:59:35,45,22,22.222,15.125,33.2,1
2019.12.10 14:54:35,43,23,44.444,14.938,33.2,1
2019.12.10 14:49:35,40,22.3,22.222,15.063,33.2,1
2019.12.10 14:44:35,37,23.8,55.556,15.125,33.2,1
2019.12.10 14:34:35,35,23.5,22.222,15.063,33.2,1
2019.12.10 14:29:35,31,24.3,0,14.938,33.2,1
2019.12.10 14:24:34,30,26,22.222,15,33.2,1
2019.12.10 14:19:35,30,26.5,11.111,15,33.2,1
2019.12.10 14:09:34,28,26.9,0,0,33.2,1
2019.12.10 14:04:35,29,26.6,44.444,14.813,33.2,1
2019.12.10 13:59:34,28,27.3,11.111,14.688,33.2,1
2019.12.10 13:54:34,24,28,88.889,14.688,33.2,1
2019.12.10 13:49:34,22,30.7,0,14.625,33.2,1
2019.12.10 13:44:34,24,28.4,88.889,14.438,33.2,1
2019.12.10 13:39:34,27,29.2,0,14.438,33.2,1
2019.12.10 13:34:34,30,26.5,11.111,14.188,33.2,1
2019.12.10 13:29:34,20,32.5,11.111,14.125,33.2,1
2019.12.10 13:19:33,16,34,0,13.875,33.2,1
2019.12.10 13:14:33,26,33.1,44.444,13.688,33.2,1
2019.12.10 13:09:33,31,29.6,77.778,13.438,33.2,1
2019.12.10 13:04:33,38,24.8,11.111,13.375,33.2,1
2019.12.10 12:59:33,35,25.8,22.222,13.313,33.2,1
2019.12.10 12:49:33,30,28.9,0,13.125,33.2,1
2019.12.10 12:39:32,39,24.9,,0,33.2,1
2019.12.10 12:34:32,36,25.7,,0,33.2,1
2019.12.10 12:29:32,36,26.1,0,0,33.2,1
2019.12.10 12:24:32,29,27.7,44.444,12.563,33.2,1
2019.12.10 12:19:32,33,27.3,77.778,12.563,33.2,1
2019.12.10 12:14:32,33,27.2,44.444,12.438,33.2,1
2019.12.10 12:09:32,36,26.8,0,12.438,33.2,1
2019.12.10 12:04:32,41,25.6,77.778,12.25,33.2,1
2019.12.10 11:59:32,41,25.5,0,12.25,33.2,1
2019.12.10 11:54:31,42,25.4,22.222,12.25,33.2,1
2019.12.10 11:49:32,48,22.7,0,12.25,33.2,1
2019.12.10 11:44:32,53,20.5,0,12.125,33.2,1
2019.12.10 11:39:32,60,18.9,0,12.063,33.2,1
2019.12.10 11:34:32,59,19.3,100,12.063,33.2,1
2019.12.10 11:29:31,54,20.4,44.444,11.875,33.2,1
2019.12.10 11:24:32,50,22.1,44.444,11.5,33.2,1
2019.12.10 11:19:31,40,25.3,100,11.5,33.2,1
2019.12.10 11:14:31,32,30.1,11.111,11.438,33.2,1
2019.12.10 11:09:32,31,28.7,11.111,11.313,33.2,1
2019.12.10 11:04:31,35,27.7,0,11.125,33.2,1
2019.12.10 10:59:31,37,25.9,0,10.938,33.2,1
2019.12.10 10:49:31,46,24.4,11.111,0,33.2,1
2019.12.10 10:44:31,65,18.8,44.444,10.688,33.2,1
2019.12.10 10:39:31,65,18.3,66.667,10.688,33.2,1
2019.12.10 10:34:31,66,18.2,0,10.75,33.2,1
2019.12.10 10:24:30,80,16.6,77.778,10.5,33.2,1
2019.12.10 10:19:30,91,14.8,0,10.375,33.2,1
2019.12.10 10:14:31,91,13.6,0,10.375,33.2,1
2019.12.10 10:09:31,91,14.2,0,10.313,33.2,1
2019.12.10 10:04:31,87,15.3,44.444,10.313,33.2,1
2019.12.10 09:59:32,91,14.7,66.667,10.063,33.2,1
2019.12.10 09:54:30,91,15.7,0,10.125,33.2,1
2019.12.10 09:49:30,91,15.3,0,10.125,33.2,1
2019.12.10 09:44:30,91,15.4,33.333,10.125,33.2,1
2019.12.10 09:39:30,91,14.7,44.444,9.875,33.2,1
2019.12.10 09:29:30,91,13.9,11.111,9.75,33.2,1
2019.12.10 09:24:30,91,14.3,0,9.813,33.2,1
2019.12.10 09:19:30,91,14.2,44.444,9.875,33.2,1
2019.12.10 09:14:30,91,14.7,88.889,9.688,33.2,1
2019.12.10 09:09:30,90,15.6,0,0,33.2,1
2019.12.09 13:00:30,42,22.1,18.182,14,33.2,1
2019.12.09 12:55:36,40,22.1,0,14,33.2,1
2019.12.09 12:50:31,40,22,36.364,14,33.2,1
2019.12.09 12:45:30,39,22.2,54.545,13.875,33.2,1
2019.12.09 12:30:30,29,24.3,18.182,13.688,33.2,1
2019.12.09 12:25:30,33,22.7,27.273,13.625,33.2,1
2019.12.09 12:20:30,36,22.4,36.364,13.625,33.2,1
2019.12.09 12:15:29,35,24.3,45.455,13.75,33.2,1
2019.12.09 12:10:30,37,23.3,54.545,13.688,33.2,1
2019.12.09 12:05:30,36,23,36.364,13.25,33.2,1
2019.12.09 12:00:29,36,23.6,0,0,33.2,1
2019.12.09 11:49:47,28,25.5,18.182,13.375,33.2,1
2019.12.09 11:44:47,29,26.2,0,0,33.2,1
2019.12.09 11:18:19,15,35.3,75,12.75,33.2,1
2019.12.09 11:13:19,24,29,0,0,33.2,1
2019.12.09 10:48:16,30,27.7,90.909,11.938,33.2,1
2019.12.09 10:43:15,34,28.1,0,0,33.2,1
2019.12.07 11:52:24,29,27.2,0,13,33.2,1
2019.12.07 11:50:55,23,30.4,60,12.688,33.2,1
2019.12.07 11:42:23,23,30.2,60,12.563,33.2,1
2019.12.07 11:37:23,17,34.7,20,12.5,33.2,1
2019.12.07 11:32:23,26,29.1,30,12.438,33.2,1
2019.12.07 11:27:23,19,31.6,90,12.063,33.2,1
2019.12.07 11:22:24,21,31.5,30,12,33.2,1
2019.12.07 11:12:23,22,32.2,50,11.563,33.2,1
2019.12.07 11:07:23,25,30.9,40,11.563,33.2,1
2019.12.07 11:02:23,25,30,70,11.313,33.2,1
2019.12.07 10:57:23,19,33.2,70,11.188,33.2,1
2019.12.07 10:52:48,21,32.6,20,11.125,33.2,1
2019.12.07 10:42:22,25,31.9,80,10.688,33.2,1
2019.12.07 10:37:23,27,30.2,50,10.75,33.2,1
2019.12.07 10:32:23,25,30.4,70,10.5,33.2,1
2019.12.07 10:27:22,30,31.4,0,,33.2,1
2019.12.07 10:22:22,31,29.7,100,10.438,33.2,1
2019.12.07 10:17:22,31,29.9,70,10.188,33.2,1
2019.12.07 10:12:23,32,29.5,40,10.125,33.2,1
2019.12.07 10:07:22,31,29.9,100,10,33.2,1
2019.12.07 10:02:22,31,28.9,60,9.75,33.2,1
2019.12.07 09:57:22,30,29.8,70,9.75,33.2,1
2019.12.07 09:52:22,27,30.7,70,9.75,33.2,1
2019.12.07 09:47:22,28,30.2,70,9.625,33.2,1
2019.12.07 09:42:22,30,29.9,100,9.313,33.2,1
2019.12.07 09:37:22,31,28.8,10,9.313,33.2,1
2019.12.07 09:32:22,33,27.5,40,9.188,33.2,1
2019.12.07 09:27:22,34,26.6,100,8.938,33.2,1
2019.12.07 09:22:22,43,23.8,80,9.063,33.2,1
2019.12.07 09:17:21,49,21,0,,33.2,1
2019.12.07 09:12:21,49,20.6,50,8.813,33.2,1
2019.12.07 09:07:21,61,17.1,60,8.75,33.2,1
2019.12.07 09:02:21,52,20.1,60,8.688,33.2,1
2019.12.07 08:57:21,60,18.9,80,8.625,33.2,1
2019.12.07 08:52:21,56,19.6,90,8.625,33.2,1
2019.12.07 08:47:21,52,22.1,50,8.5,33.2,1
2019.12.07 08:42:21,59,20.3,70,8.438,33.2,1
2019.12.07 08:37:20,64,18,90,8.438,33.2,1
2019.12.07 08:32:21,53,20.7,100,8.375,33.2,1
2019.12.07 08:27:21,61,20,80,8.375,33.2,1
2019.12.07 08:22:21,67,17.9,100,8.313,33.2,1
2019.12.07 08:17:20,73,16.7,60,8.188,33.2,1
2019.12.07 08:12:21,82,14.7,70,8.313,33.2,1
2019.12.07 08:07:20,91,13.7,60,8.188,33.2,1
2019.12.07 08:02:21,90,12.9,90,8.25,33.2,1
2019.12.07 07:57:20,88,10.8,100,8.25,33.2,1
2019.12.07 07:52:20,89,11.7,90,8.25,33.2,1
2019.12.07 07:47:21,88,9.5,80,8.313,33.2,1
2019.12.07 07:42:21,88,7.2,20,8.125,33.2,1
2019.12.07 07:37:20,88,6.6,70,8.125,33.2,1
2019.12.07 07:32:20,88,7.8,90,8.25,33.2,1
2019.12.07 07:27:20,88,7.2,40,8.313,33.2,1
2019.12.07 07:22:21,88,6.4,50,8.375,33.2,1
2019.12.07 07:17:20,88,5.3,20,8.313,33.2,1
2019.12.07 07:12:20,87,4.6,80,8.313,33.2,1
2019.12.07 07:07:20,87,4,40,8.375,33.2,1
2019.12.07 07:02:20,87,4.3,90,8.438,33.2,1
2019.12.07 06:57:20,87,3.9,90,8.25,33.2,1
2019.12.07 06:52:20,87,3.8,30,8.313,33.2,1
2019.12.07 06:42:21,87,3.7,80,8.313,33.2,1
2019.12.07 06:37:20,87,3.6,0,8.438,33.2,1
2019.12.07 06:32:20,87,3.7,0,,33.2,1
2019.12.07 06:27:20,87,4,10,0,33.2,1
2019.12.07 06:22:20,87,4.3,0,,33.2,1
2019.12.07 06:12:20,87,4.1,70,8.625,33.2,1
2019.12.07 06:07:20,87,4.7,50,8.688,33.2,1
2019.12.07 06:02:20,87,4.7,80,8.625,33.2,1
2019.12.07 05:52:20,87,4.8,40,8.875,33.2,1
2019.12.07 05:47:20,87,4.7,0,8.75,33.2,1
2019.12.07 05:42:20,87,4.7,60,8.625,33.2,1
2019.12.07 05:37:20,87,4.5,30,8.875,33.2,1
2019.12.07 05:32:20,87,4.3,10,8.813,33.2,1
2019.12.07 05:27:20,87,4.5,0,8.688,33.2,1
2019.12.07 05:17:20,87,4.6,70,8.813,33.2,1
2019.12.07 05:12:20,87,4.1,30,8.938,33.2,1
2019.12.07 05:07:20,87,4,100,8.875,33.2,1
2019.12.07 05:02:20,87,4.6,10,8.875,33.2,1
2019.12.07 04:57:20,88,5.2,70,9.063,33.2,1
2019.12.07 04:52:20,87,4.8,30,9.125,33.2,1
2019.12.07 04:47:20,87,4.8,50,8.938,33.2,1
2019.12.07 04:42:20,87,4.7,40,8.875,33.2,1
2019.12.07 04:37:20,87,4.2,20,9,33.2,1
2019.12.07 04:32:20,87,4.8,70,9.125,33.2,1
2019.12.07 04:27:20,88,5.1,30,9.188,33.2,1
2019.12.07 04:17:20,88,5.3,50,9.188,33.2,1
2019.12.07 04:12:20,88,5.4,30,9.188,33.2,1
2019.12.07 04:07:20,88,5.3,0,9.125,33.2,1
2019.12.07 03:57:20,88,5.4,50,9.125,33.2,1
2019.12.07 03:52:19,88,5.7,30,9.375,33.2,1
2019.12.07 03:47:19,88,5.6,70,9.313,33.2,1
2019.12.07 03:42:20,88,5.5,0,9.313,33.2,1
2019.12.07 03:37:20,88,5.8,10,9.375,33.2,1
2019.12.07 03:32:20,88,5.8,30,9.313,33.2,1
2019.12.07 03:22:21,88,5.8,0,9.313,33.2,1
2019.12.07 03:17:20,88,5.8,50,9.5,33.2,1
2019.12.07 03:12:19,88,5.9,0,9.5,33.2,1
2019.12.07 03:07:19,88,5.7,60,9.5,33.2,1
2019.12.07 03:02:20,88,5.5,30,9.375,33.2,1
2019.12.07 02:57:20,88,5.4,70,9.563,33.2,1
2019.12.07 02:52:19,88,5.1,0,9.688,33.2,1
2019.12.07 02:47:20,88,5.1,50,9.625,33.2,1
2019.12.07 02:42:19,87,4.9,60,9.625,33.2,1
2019.12.07 02:37:19,88,5.8,30,9.563,33.2,1
2019.12.06 23:45:05,88,5.5,60,9.688,33.2,1
2019.12.06 23:40:04,88,5.4,50,9.813,33.2,1
2019.12.06 23:35:04,87,4.7,70,9.813,33.2,1
2019.12.06 23:30:04,88,5.4,20,9.813,33.2,1
2019.12.06 23:25:04,88,5.7,60,9.875,33.2,1
2019.12.06 23:20:04,88,5.8,0,9.813,33.2,1
2019.12.06 23:15:04,88,5.8,40,10,33.2,1
2019.12.06 23:10:04,88,5.6,70,10,33.2,1
2019.12.06 23:05:04,88,5.5,90,9.938,33.2,1
2019.12.06 23:00:04,88,5.7,10,9.938,33.2,1
2019.12.06 22:55:04,88,5.9,0,9.938,33.2,1
2019.12.06 22:50:04,88,5.8,100,10,33.2,1
2019.12.06 22:45:04,88,5.5,20,10.125,33.2,1
2019.12.06 22:40:04,88,5.3,90,10.063,33.2,1
2019.12.06 22:35:04,88,5.6,60,10.125,33.2,1
2019.12.06 22:30:04,88,6.6,50,10.188,33.2,1
2019.12.06 22:25:04,88,6.8,90,10.25,33.2,1
2019.12.06 22:20:04,88,6.3,70,10.188,33.2,1
2019.12.06 22:15:04,88,6.4,30,10.313,33.2,1
2019.12.06 22:10:04,88,6,20,10.188,33.2,1
2019.12.06 22:05:04,88,6.7,50,10.375,33.2,1
2019.12.06 22:00:04,88,7.3,40,10.375,33.2,1
2019.12.06 21:55:04,88,7.2,50,10.563,33.2,1
2019.12.06 21:50:04,88,7.6,60,10.5,33.2,1
2019.12.06 21:45:04,88,7.4,30,10.5,33.2,1
2019.12.06 21:40:04,88,7.3,50,10.438,33.2,1
2019.12.06 21:35:04,88,7.3,10,10.563,33.2,1
2019.12.06 21:30:04,88,7.1,80,10.563,33.2,1
2019.12.06 21:25:04,88,6.9,50,10.563,33.2,1
2019.12.06 21:20:04,88,7,90,10.688,33.2,1
