,Date/Time,Air Moisture,Air Temperature,Soil Moisture,Soil Temperature,Unnamed: 5,pole_no
6098,2019.12.24 01:15:01,87.0,4.3,30.303,7.438,33.2,1
6118,2019.12.24 01:00:00,87.0,4.7,18.182000000000002,7.438,33.2,1
6125,2019.12.24 00:55:00,87.0,4.7,21.212,7.563,33.2,1
6132,2019.12.24 00:50:00,87.0,4.1,36.364000000000004,7.625,33.2,1
6145,2019.12.24 00:40:00,87.0,4.7,12.120999999999999,7.563,33.2,1
6152,2019.12.24 00:35:00,87.0,4.6,24.241999999999997,7.75,33.2,1
6159,2019.12.24 00:30:01,87.0,4.7,21.212,7.688,33.2,1
6166,2019.12.24 00:25:01,87.0,4.8,15.152000000000001,7.625,33.2,1
6172,2019.12.24 00:20:00,88.0,5.5,30.303,7.75,33.2,1
6185,2019.12.24 00:10:00,88.0,6.2,21.212,7.813,33.2,1
6192,2019.12.24 00:05:00,88.0,6.1,18.182000000000002,7.688,33.2,1
6199,2019.12.24 00:00:00,88.0,6.2,12.120999999999999,7.813,33.2,1
6206,2019.12.23 23:55:00,88.0,6.4,12.120999999999999,7.813,33.2,1
6213,2019.12.23 23:50:08,88.0,6.5,21.212,7.938,33.2,1
6226,2019.12.23 23:39:52,88.0,5.8,9.091000000000001,8.0,33.2,1
6233,2019.12.23 23:34:52,88.0,6.0,24.241999999999997,7.875,33.2,1
6240,2019.12.23 23:29:52,88.0,6.2,6.061,8.0,33.2,1
6247,2019.12.23 23:24:52,88.0,6.5,36.364000000000004,8.062999999999999,33.2,1
6254,2019.12.23 23:19:52,88.0,6.5,24.241999999999997,8.0,33.2,1
6261,2019.12.23 23:14:52,88.0,6.5,18.182000000000002,8.187999999999999,33.2,1
6268,2019.12.23 23:09:52,88.0,6.5,12.120999999999999,8.312999999999999,33.2,1
6274,2019.12.23 23:04:53,88.0,6.4,27.273000000000003,8.125,33.2,1
6281,2019.12.23 22:59:52,88.0,6.5,21.212,8.062999999999999,33.2,1
6288,2019.12.23 22:54:52,88.0,6.3,24.241999999999997,8.187999999999999,33.2,1
6295,2019.12.23 22:49:52,88.0,6.1,36.364000000000004,8.25,33.2,1
6302,2019.12.23 22:44:52,88.0,6.2,36.364000000000004,8.312999999999999,33.2,1
6309,2019.12.23 22:39:52,88.0,6.2,30.303,8.375,33.2,1
6316,2019.12.23 22:34:52,88.0,6.5,36.364000000000004,8.437999999999999,33.2,1
6322,2019.12.23 22:29:52,88.0,6.7,39.394,8.437999999999999,33.2,1
6329,2019.12.23 22:24:52,88.0,6.6,18.182000000000002,8.5,33.2,1
6336,2019.12.23 22:19:52,88.0,6.7,33.333,8.437999999999999,33.2,1
6343,2019.12.23 22:14:52,88.0,6.5,27.273000000000003,8.5,33.2,1
6350,2019.12.23 22:09:52,88.0,6.9,12.120999999999999,8.375,33.2,1
6357,2019.12.23 22:04:52,88.0,6.6,27.273000000000003,8.562999999999999,33.2,1
6364,2019.12.23 21:59:52,88.0,6.6,18.182000000000002,8.625,33.2,1
6371,2019.12.23 21:54:52,88.0,6.6,18.182000000000002,8.562999999999999,33.2,1
6378,2019.12.23 21:49:52,88.0,6.8,27.273000000000003,8.687999999999999,33.2,1
6385,2019.12.23 21:44:52,88.0,7.0,15.152000000000001,8.75,33.2,1
6392,2019.12.23 21:39:52,88.0,7.4,21.212,8.812999999999999,33.2,1
6398,2019.12.23 21:34:52,88.0,7.6,18.182000000000002,8.812999999999999,33.2,1
6405,2019.12.23 21:29:52,88.0,7.4,24.241999999999997,8.812999999999999,33.2,1
6412,2019.12.23 21:24:52,88.0,7.7,33.333,8.75,33.2,1
6419,2019.12.23 21:19:52,88.0,7.9,12.120999999999999,8.937999999999999,33.2,1
6426,2019.12.23 21:14:52,88.0,8.0,15.152000000000001,8.812999999999999,33.2,1
6433,2019.12.23 21:09:52,88.0,8.1,21.212,8.937999999999999,33.2,1
6440,2019.12.23 21:04:52,88.0,7.8,45.455,8.875,33.2,1
6447,2019.12.23 20:59:52,88.0,7.7,24.241999999999997,9.0,33.2,1
6454,2019.12.23 20:54:52,88.0,8.0,12.120999999999999,9.187999999999999,33.2,1
6461,2019.12.23 20:49:52,88.0,8.1,30.303,9.062999999999999,33.2,1
6468,2019.12.23 20:44:52,88.0,8.0,30.303,9.187999999999999,33.2,1
6475,2019.12.23 20:39:52,88.0,8.0,36.364000000000004,9.25,33.2,1
6482,2019.12.23 20:34:52,88.0,7.6,6.061,9.125,33.2,1
6489,2019.12.23 20:29:52,88.0,7.7,9.091000000000001,9.375,33.2,1
6496,2019.12.23 20:24:52,88.0,7.7,39.394,9.375,33.2,1
6503,2019.12.23 20:19:52,88.0,7.9,36.364000000000004,9.437999999999999,33.2,1
6510,2019.12.23 20:14:52,88.0,8.2,33.333,9.5,33.2,1
6517,2019.12.23 20:09:52,88.0,8.5,24.241999999999997,9.5,33.2,1
6524,2019.12.23 20:04:52,88.0,8.4,18.182000000000002,9.562999999999999,33.2,1
6531,2019.12.23 19:59:52,88.0,8.8,24.241999999999997,9.75,33.2,1
6538,2019.12.23 19:54:52,88.0,8.8,24.241999999999997,9.687999999999999,33.2,1
6545,2019.12.23 19:49:52,88.0,9.1,21.212,9.75,33.2,1
6552,2019.12.23 19:44:52,88.0,9.2,21.212,9.687999999999999,33.2,1
6558,2019.12.23 19:39:52,88.0,9.1,24.241999999999997,9.75,33.2,1
6565,2019.12.23 19:34:52,88.0,9.6,42.424,9.812999999999999,33.2,1
6572,2019.12.23 19:29:52,88.0,9.7,15.152000000000001,9.875,33.2,1
6598,2019.12.23 19:09:52,88.0,9.9,10.064,33.333,33.2,1
6605,2019.12.23 19:04:52,88.0,9.9,12.120999999999999,10.125,33.2,1
6612,2019.12.23 18:59:52,89.0,11.0,24.241999999999997,10.125,33.2,1
6619,2019.12.23 18:54:52,88.0,10.7,30.303,10.25,33.2,1
6626,2019.12.23 18:49:52,89.0,11.0,30.303,10.187999999999999,33.2,1
6633,2019.12.23 18:44:52,89.0,11.4,33.333,10.312999999999999,33.2,1
6640,2019.12.23 18:39:52,89.0,11.5,18.182000000000002,10.375,33.2,1
6653,2019.12.23 18:29:52,89.0,11.7,24.241999999999997,10.5,33.2,1
6660,2019.12.23 18:24:52,89.0,11.9,33.333,10.562999999999999,33.2,1
6667,2019.12.23 18:19:52,90.0,12.0,12.120999999999999,10.562999999999999,33.2,1
6674,2019.12.23 18:14:52,90.0,12.3,15.152000000000001,10.5,33.2,1
6681,2019.12.23 18:09:52,90.0,12.2,9.091000000000001,10.75,33.2,1
6688,2019.12.23 18:04:52,90.0,12.6,30.303,10.562999999999999,33.2,1
6695,2019.12.23 17:59:52,90.0,12.5,18.182000000000002,10.812999999999999,33.2,1
6702,2019.12.23 17:54:52,90.0,12.8,6.061,10.875,33.2,1
6709,2019.12.23 17:49:52,90.0,12.6,18.182000000000002,10.875,33.2,1
6716,2019.12.23 17:44:52,90.0,12.5,33.333,11.062999999999999,33.2,1
6723,2019.12.23 17:39:52,90.0,12.7,18.182000000000002,11.062999999999999,33.2,1
6730,2019.12.23 17:34:52,90.0,12.8,9.091000000000001,11.187999999999999,33.2,1
6737,2019.12.23 17:29:52,91.0,13.4,12.120999999999999,11.125,33.2,1
6744,2019.12.23 17:24:51,91.0,14.0,27.273000000000003,11.312999999999999,33.2,1
6751,2019.12.23 17:19:52,79.0,14.5,30.303,11.437999999999999,33.2,1
6764,2019.12.23 17:09:51,67.0,16.7,12.120999999999999,11.5,33.2,1
6771,2019.12.23 17:04:52,75.0,15.5,24.241999999999997,11.5,33.2,1
6778,2019.12.23 16:59:52,72.0,15.6,18.182000000000002,11.687999999999999,33.2,1
6785,2019.12.23 16:54:51,69.0,15.9,30.303,11.812999999999999,33.2,1
6800,2019.12.23 14:59:50,35.0,23.2,34.483000000000004,13.0,33.2,1
6807,2019.12.23 14:54:50,37.0,22.8,10.345,13.062999999999999,33.2,1
6821,2019.12.23 14:44:50,31.0,23.9,13.793,13.125,33.2,1
6834,2019.12.23 14:34:50,30.0,23.6,24.138,13.125,33.2,1
6841,2019.12.23 14:29:50,39.0,22.9,13.793,13.0,33.2,1
6854,2019.12.23 14:19:50,32.0,23.2,3.448,13.25,33.2,1
6861,2019.12.23 14:14:49,29.0,25.3,17.241,13.0,33.2,1
6868,2019.12.23 14:09:49,36.0,22.1,10.345,13.0,33.2,1
6875,2019.12.23 14:04:49,30.0,24.7,20.69,13.062999999999999,33.2,1
6882,2019.12.23 13:59:49,29.0,26.3,13.793,13.062999999999999,33.2,1
6889,2019.12.23 13:54:49,28.0,28.2,24.138,13.125,33.2,1
6896,2019.12.23 13:49:49,27.0,27.4,6.897,13.062999999999999,33.2,1
6923,2019.12.23 13:29:48,28.0,27.9,27.586,12.937999999999999,33.2,1
6930,2019.12.23 13:24:48,26.0,27.4,13.793,13.0,33.2,1
6943,2019.12.23 13:14:48,38.0,23.2,20.69,12.625,33.2,1
6972,2019.12.22 04:21:07,87.0,3.7,23.076999999999998,6.688,33.2,1
6985,2019.12.22 04:11:06,87.0,3.8,38.461999999999996,6.75,33.2,1
6992,2019.12.22 04:06:06,87.0,3.9,11.538,6.875,33.2,1
6999,2019.12.22 04:01:07,87.0,3.7,7.692,6.688,33.2,1
7006,2019.12.22 03:56:07,87.0,3.7,11.538,6.625,33.2,1
7013,2019.12.22 03:51:07,87.0,4.1,11.538,6.75,33.2,1
7032,2019.12.22 03:36:07,87.0,4.1,23.076999999999998,7.0,33.2,1
7039,2019.12.22 03:31:07,87.0,4.4,11.538,6.875,33.2,1
7053,2019.12.22 03:21:07,87.0,4.2,26.923000000000002,7.0,33.2,1
7060,2019.12.22 03:16:06,87.0,4.1,11.538,6.875,33.2,1
7067,2019.12.22 03:11:07,87.0,4.0,19.230999999999998,7.0,33.2,1
7081,2019.12.22 03:01:07,87.0,4.1,30.769000000000002,7.063,33.2,1
7105,2019.12.22 02:41:07,87.0,4.1,15.385,7.125,33.2,1
7113,2019.12.22 02:36:08,87.0,4.2,19.230999999999998,7.188,33.2,1
7119,2019.12.21 23:42:47,87.0,4.1,15.385,7.313,33.2,1
7126,2019.12.21 23:37:47,87.0,4.7,30.769000000000002,7.188,33.2,1
7132,2019.12.21 23:32:48,87.0,4.3,26.923000000000002,7.25,33.2,1
7139,2019.12.21 23:27:47,87.0,4.5,3.846,7.125,33.2,1
7146,2019.12.21 23:22:46,87.0,4.4,42.308,7.188,33.2,1
7153,2019.12.21 23:17:46,87.0,4.7,23.076999999999998,7.375,33.2,1
7160,2019.12.21 23:12:46,87.0,4.7,34.615,7.438,33.2,1
7167,2019.12.21 23:07:47,87.0,4.5,30.769000000000002,7.375,33.2,1
7174,2019.12.21 23:02:46,87.0,4.3,26.923000000000002,7.438,33.2,1
7181,2019.12.21 22:57:47,87.0,4.0,19.230999999999998,7.5,33.2,1
7194,2019.12.21 22:47:46,87.0,4.7,7.692,7.438,33.2,1
7201,2019.12.21 22:42:46,87.0,4.5,26.923000000000002,7.438,33.2,1
7208,2019.12.21 22:37:47,88.0,5.6,26.923000000000002,7.438,33.2,1
7215,2019.12.21 22:32:46,88.0,6.0,3.846,7.625,33.2,1
7222,2019.12.21 22:27:46,88.0,5.8,3.846,7.625,33.2,1
7229,2019.12.21 22:22:47,88.0,5.6,34.615,7.625,33.2,1
7236,2019.12.21 22:17:46,88.0,5.4,42.308,7.688,33.2,1
7243,2019.12.21 22:12:47,88.0,5.6,34.615,7.75,33.2,1
7250,2019.12.21 22:07:47,88.0,5.3,11.538,7.625,33.2,1
7257,2019.12.21 22:02:48,88.0,5.4,30.769000000000002,7.688,33.2,1
7263,2019.12.21 21:57:47,88.0,5.4,19.230999999999998,7.688,33.2,1
7270,2019.12.21 21:52:47,88.0,5.5,11.538,7.875,33.2,1
7277,2019.12.21 21:47:48,88.0,5.4,11.538,7.938,33.2,1
7284,2019.12.21 21:42:48,88.0,5.3,19.230999999999998,7.75,33.2,1
7290,2019.12.21 21:37:47,88.0,5.8,42.308,7.75,33.2,1
7297,2019.12.21 21:32:47,88.0,5.6,19.230999999999998,8.0,33.2,1
7304,2019.12.21 21:27:48,88.0,5.4,26.923000000000002,8.0,33.2,1
8099,2019.12.16 21:39:06,88.0,7.7,100.0,10.062999999999999,33.2,1
8107,2019.12.16 21:34:06,88.0,7.8,100.0,10.125,33.2,1
8115,2019.12.16 21:29:06,88.0,7.8,100.0,10.187999999999999,33.2,1
8123,2019.12.16 21:24:06,88.0,7.6,100.0,10.187999999999999,33.2,1
8131,2019.12.16 21:19:06,88.0,7.6,100.0,10.312999999999999,33.2,1
8138,2019.12.16 21:14:06,88.0,7.4,100.0,10.312999999999999,33.2,1
8169,2019.12.16 20:54:06,88.0,8.3,100.0,10.5,33.2,1
8177,2019.12.16 20:49:06,88.0,8.4,100.0,10.312999999999999,33.2,1
8185,2019.12.16 20:44:06,88.0,8.7,100.0,10.375,33.2,1
8193,2019.12.16 20:39:06,88.0,9.0,100.0,10.625,33.2,1
8201,2019.12.16 20:34:06,88.0,9.0,100.0,10.625,33.2,1
8209,2019.12.16 20:29:06,88.0,10.0,100.0,10.625,33.2,1
8217,2019.12.16 20:24:06,88.0,10.3,100.0,10.687999999999999,33.2,1
8225,2019.12.16 20:19:06,88.0,10.4,100.0,10.75,33.2,1
8233,2019.12.16 20:14:06,88.0,10.6,100.0,10.687999999999999,33.2,1
8241,2019.12.16 20:09:06,88.0,10.5,100.0,10.75,33.2,1
8249,2019.12.16 20:04:06,88.0,10.4,100.0,10.937999999999999,33.2,1
8257,2019.12.16 19:59:06,88.0,10.2,100.0,11.0,33.2,1
8265,2019.12.16 19:54:06,88.0,10.5,100.0,10.812999999999999,33.2,1
8273,2019.12.16 19:49:06,88.0,10.8,100.0,10.812999999999999,33.2,1
8288,2019.12.16 19:39:06,89.0,11.1,100.0,10.875,33.2,1
8296,2019.12.16 19:34:06,89.0,11.2,100.0,11.062999999999999,33.2,1
8304,2019.12.16 19:29:11,89.0,11.4,100.0,11.0,33.2,1
8312,2019.12.16 19:24:06,89.0,11.3,100.0,11.25,33.2,1
8320,2019.12.16 19:19:06,89.0,11.0,100.0,11.187999999999999,33.2,1
8328,2019.12.16 19:14:06,89.0,11.3,100.0,11.125,33.2,1
8336,2019.12.16 19:09:06,89.0,11.5,100.0,11.25,33.2,1
8344,2019.12.16 19:04:06,89.0,11.5,100.0,11.375,33.2,1
8352,2019.12.16 18:59:05,89.0,11.6,100.0,11.562999999999999,33.2,1
8360,2019.12.16 18:54:06,89.0,11.8,100.0,11.375,33.2,1
8368,2019.12.16 18:49:05,90.0,12.0,100.0,11.5,33.2,1
8376,2019.12.16 18:44:06,90.0,12.5,100.0,11.625,33.2,1
8384,2019.12.16 18:39:05,90.0,12.6,100.0,11.625,33.2,1
8392,2019.12.16 18:34:06,90.0,12.7,100.0,11.75,33.2,1
8400,2019.12.16 18:29:05,90.0,12.5,100.0,11.562999999999999,33.2,1
8408,2019.12.16 18:24:05,90.0,12.8,100.0,11.812999999999999,33.2,1
8416,2019.12.16 18:19:05,91.0,13.0,100.0,11.875,33.2,1
8424,2019.12.16 18:14:05,91.0,13.1,100.0,11.812999999999999,33.2,1
8432,2019.12.16 18:09:05,91.0,14.0,100.0,11.875,33.2,1
8440,2019.12.16 18:04:05,91.0,13.9,100.0,12.062999999999999,33.2,1
8448,2019.12.16 17:59:05,84.0,15.0,100.0,12.125,33.2,1
8456,2019.12.16 17:54:05,91.0,14.1,100.0,12.125,33.2,1
8464,2019.12.16 17:49:05,91.0,13.6,100.0,12.187999999999999,33.2,1
8472,2019.12.16 17:44:05,91.0,14.0,100.0,12.375,33.2,1
8480,2019.12.16 17:39:05,91.0,14.1,100.0,12.187999999999999,33.2,1
8488,2019.12.16 17:34:05,91.0,14.7,100.0,12.312999999999999,33.2,1
8496,2019.12.16 17:29:05,89.0,14.3,100.0,12.312999999999999,33.2,1
8504,2019.12.16 17:24:05,74.0,15.7,100.0,12.375,33.2,1
8512,2019.12.16 17:19:05,66.0,17.4,100.0,12.625,33.2,1
8520,2019.12.16 17:14:05,66.0,17.3,100.0,12.625,33.2,1
8528,2019.12.16 17:09:05,63.0,17.9,100.0,12.75,33.2,1
8536,2019.12.16 17:04:05,71.0,17.0,100.0,12.687999999999999,33.2,1
8544,2019.12.16 16:59:05,65.0,17.7,100.0,12.937999999999999,33.2,1
8552,2019.12.16 16:54:05,64.0,18.4,100.0,12.812999999999999,33.2,1
8560,2019.12.16 16:49:05,65.0,18.7,100.0,12.75,33.2,1
8575,2019.12.16 16:39:04,54.0,20.3,100.0,13.062999999999999,33.2,1
8583,2019.12.16 16:34:04,52.0,21.0,100.0,13.062999999999999,33.2,1
8598,2019.12.16 16:24:04,50.0,21.9,100.0,13.187999999999999,33.2,1
8606,2019.12.16 16:19:04,50.0,22.6,100.0,13.25,33.2,1
8614,2019.12.16 16:14:04,48.0,23.1,100.0,13.312999999999999,33.2,1
8622,2019.12.16 16:09:04,45.0,23.5,100.0,13.25,33.2,1
8630,2019.12.16 16:04:04,45.0,23.5,100.0,13.375,33.2,1
8638,2019.12.16 15:59:04,46.0,23.0,100.0,13.437999999999999,33.2,1
8646,2019.12.16 15:54:04,46.0,23.1,100.0,13.562999999999999,33.2,1
8654,2019.12.16 15:49:04,45.0,23.2,100.0,13.375,33.2,1
8662,2019.12.16 15:44:03,44.0,23.2,100.0,13.625,33.2,1
8669,2019.12.16 15:39:04,43.0,23.7,100.0,13.562999999999999,33.2,1
8677,2019.12.16 15:34:05,40.0,24.3,100.0,13.75,33.2,1
8685,2019.12.16 15:29:03,41.0,23.9,100.0,13.625,33.2,1
8708,2019.12.16 15:14:03,34.0,25.9,100.0,14.0,33.2,1
8716,2019.12.16 15:09:03,32.0,25.7,100.0,14.0,33.2,1
8724,2019.12.16 15:04:03,37.0,24.9,100.0,14.0,33.2,1
8732,2019.12.16 14:59:03,34.0,25.5,100.0,14.125,33.2,1
8740,2019.12.16 14:54:03,38.0,24.5,100.0,14.062999999999999,33.2,1
8748,2019.12.16 14:49:03,41.0,23.6,100.0,14.125,33.2,1
8756,2019.12.16 14:44:03,37.0,24.3,100.0,14.187999999999999,33.2,1
8764,2019.12.16 14:39:03,38.0,24.7,100.0,14.25,33.2,1
8772,2019.12.16 14:34:02,35.0,24.5,100.0,14.187999999999999,33.2,1
8780,2019.12.16 14:29:02,29.0,25.2,100.0,14.375,33.2,1
8788,2019.12.16 14:24:02,32.0,25.2,100.0,14.375,33.2,1
8796,2019.12.16 14:19:02,29.0,26.4,100.0,14.5,33.2,1
8804,2019.12.16 14:14:02,26.0,26.0,100.0,14.625,33.2,1
8812,2019.12.16 14:09:02,35.0,24.8,100.0,14.562999999999999,33.2,1
8820,2019.12.16 14:04:02,29.0,25.7,100.0,14.812999999999999,33.2,1
8835,2019.12.16 13:54:02,42.0,24.0,100.0,14.5,33.2,1
8843,2019.12.16 13:49:01,31.0,25.4,100.0,14.312999999999999,33.2,1
8851,2019.12.16 13:44:01,36.0,25.0,100.0,14.187999999999999,33.2,1
