,Date/Time,Air Moisture,Air Temperature,Soil Moisture,Soil Temperature,Unnamed: 5,pole_no
2449,2019.12.29 10:49:06,88.0,8.0,72.374,7.188,33.2,5
2450,2019.12.28 18:04:23,88.0,6.9,71.595,8.187999999999999,33.2,5
2457,2019.12.28 17:59:23,88.0,7.0,69.65,8.187999999999999,33.2,5
2463,2019.12.28 17:54:22,88.0,6.8,69.65,8.312999999999999,33.2,5
2470,2019.12.28 17:49:21,88.0,7.2,73.541,8.312999999999999,33.2,5
2477,2019.12.28 17:44:20,88.0,7.3,67.315,8.437999999999999,33.2,5
2483,2019.12.28 17:39:20,88.0,7.4,73.152,8.625,33.2,5
2489,2019.12.28 17:34:19,88.0,7.9,68.093,8.687999999999999,33.2,5
2496,2019.12.28 17:29:19,88.0,7.6,69.65,8.75,33.2,5
2503,2019.12.28 17:24:18,88.0,8.4,69.65,8.875,33.2,5
2510,2019.12.28 17:19:17,88.0,8.5,71.984,9.0,33.2,5
2516,2019.12.28 17:14:17,88.0,8.8,71.984,8.937999999999999,33.2,5
2523,2019.12.28 17:09:16,88.0,8.9,68.093,9.062999999999999,33.2,5
2530,2019.12.28 17:04:15,88.0,9.4,70.817,9.125,33.2,5
2537,2019.12.28 16:59:14,88.0,10.0,69.65,9.187999999999999,33.2,5
2543,2019.12.28 16:54:14,88.0,10.4,69.65,9.312999999999999,33.2,5
2550,2019.12.28 16:49:13,88.0,10.9,68.872,9.375,33.2,5
2557,2019.12.28 16:44:13,90.0,12.9,72.374,9.437999999999999,33.2,5
2564,2019.12.28 16:39:12,90.0,12.9,70.039,9.5,33.2,5
2571,2019.12.28 16:34:11,89.0,11.5,70.428,9.5,33.2,5
2578,2019.12.28 16:29:11,91.0,13.2,71.206,9.562999999999999,33.2,5
2585,2019.12.28 16:24:10,91.0,14.6,70.428,9.625,33.2,5
2592,2019.12.28 16:19:09,91.0,14.9,73.152,9.625,33.2,5
2599,2019.12.28 16:14:09,91.0,14.7,69.65,9.75,33.2,5
2606,2019.12.28 16:09:08,91.0,15.0,71.206,9.75,33.2,5
2613,2019.12.28 16:04:07,90.0,15.6,69.26100000000001,9.75,33.2,5
2620,2019.12.28 15:59:06,87.0,15.9,72.763,9.75,33.2,5
2627,2019.12.28 15:54:06,87.0,16.3,70.817,9.75,33.2,5
2634,2019.12.28 15:49:05,88.0,16.2,69.65,9.75,33.2,5
2640,2019.12.28 15:44:04,87.0,16.2,71.206,9.687999999999999,33.2,5
2647,2019.12.28 15:39:04,92.0,16.3,72.374,9.687999999999999,33.2,5
2654,2019.12.28 15:34:03,91.0,14.8,71.206,9.687999999999999,33.2,5
2661,2019.12.28 15:29:02,91.0,13.4,73.541,9.625,33.2,5
2668,2019.12.28 15:24:01,91.0,13.4,70.428,9.625,33.2,5
2675,2019.12.28 15:19:01,91.0,13.7,69.65,9.562999999999999,33.2,5
2682,2019.12.28 15:14:00,90.0,12.5,70.817,9.5,33.2,5
2688,2019.12.28 15:09:00,91.0,13.7,72.374,9.312999999999999,33.2,5
2695,2019.12.28 15:03:59,90.0,12.7,70.039,9.375,33.2,5
2702,2019.12.28 14:58:58,89.0,11.6,72.374,9.25,33.2,5
2709,2019.12.28 14:53:58,90.0,12.6,70.428,9.187999999999999,33.2,5
2716,2019.12.28 14:48:57,90.0,12.0,68.093,9.125,33.2,5
2723,2019.12.28 14:43:56,88.0,10.6,69.65,9.062999999999999,33.2,5
2729,2019.12.28 14:38:55,88.0,10.7,69.65,9.0,33.2,5
2736,2019.12.28 14:33:55,89.0,11.1,68.872,8.937999999999999,33.2,5
2742,2019.12.28 14:28:54,88.0,10.5,72.374,8.875,33.2,5
2749,2019.12.28 14:23:53,88.0,8.8,71.206,8.875,33.2,5
2756,2019.12.28 14:19:32,88.0,9.0,70.039,8.75,33.2,5
2763,2019.12.28 14:13:52,88.0,10.1,69.26100000000001,8.812999999999999,33.2,5
2770,2019.12.28 14:08:51,88.0,8.8,71.595,8.812999999999999,33.2,5
2777,2019.12.28 14:03:51,88.0,10.7,70.428,8.812999999999999,33.2,5
2784,2019.12.28 13:58:50,89.0,11.6,71.206,8.75,33.2,5
2791,2019.12.28 13:53:49,88.0,10.7,69.26100000000001,8.687999999999999,33.2,5
2798,2019.12.28 13:48:49,88.0,10.4,66.926,8.625,33.2,5
2805,2019.12.28 13:43:48,88.0,9.3,70.428,8.687999999999999,33.2,5
2812,2019.12.28 13:38:48,88.0,9.4,68.482,8.625,33.2,5
2819,2019.12.28 13:33:47,88.0,8.0,74.708,8.562999999999999,33.2,5
2826,2019.12.28 13:28:46,88.0,7.6,71.595,8.562999999999999,33.2,5
2833,2019.12.28 13:23:45,88.0,7.7,71.984,8.562999999999999,33.2,5
2840,2019.12.28 13:18:45,88.0,8.8,69.65,8.625,33.2,5
2847,2019.12.28 13:13:44,88.0,7.0,69.65,8.5,33.2,5
2854,2019.12.28 13:08:44,88.0,8.9,73.152,8.437999999999999,33.2,5
2861,2019.12.28 13:03:43,88.0,8.8,67.315,8.437999999999999,33.2,5
2868,2019.12.28 12:58:42,88.0,7.3,72.374,8.312999999999999,33.2,5
2874,2019.12.28 12:53:41,88.0,7.9,70.428,8.375,33.2,5
2880,2019.12.28 12:48:41,88.0,7.7,70.428,8.375,33.2,5
2887,2019.12.28 12:43:41,88.0,8.2,74.708,8.25,33.2,5
2894,2019.12.28 12:38:39,88.0,10.9,68.093,8.312999999999999,33.2,5
2901,2019.12.28 12:33:39,89.0,11.2,74.319,8.187999999999999,33.2,5
2908,2019.12.28 12:28:38,88.0,10.4,67.315,8.125,33.2,5
2915,2019.12.28 12:23:38,88.0,8.0,73.93,8.125,33.2,5
2922,2019.12.28 12:18:37,88.0,9.7,74.708,8.125,33.2,5
2929,2019.12.28 12:13:37,88.0,10.2,73.152,8.062999999999999,33.2,5
2936,2019.12.28 12:08:36,88.0,10.2,70.428,8.0,33.2,5
2943,2019.12.28 12:03:35,88.0,10.2,71.595,7.875,33.2,5
2950,2019.12.28 11:58:34,88.0,8.2,70.428,7.938,33.2,5
2957,2019.12.28 11:53:34,88.0,7.2,69.65,7.875,33.2,5
2964,2019.12.28 11:48:33,88.0,8.9,70.817,7.875,33.2,5
2971,2019.12.28 11:43:32,88.0,6.9,72.374,7.813,33.2,5
2978,2019.12.28 11:38:32,88.0,6.3,68.093,7.688,33.2,5
2985,2019.12.28 11:33:31,88.0,7.4,71.984,7.563,33.2,5
2992,2019.12.28 11:28:31,88.0,8.3,72.763,7.625,33.2,5
2999,2019.12.28 11:23:30,88.0,8.5,75.097,7.5,33.2,5
3006,2019.12.28 11:18:29,88.0,8.2,69.26100000000001,7.438,33.2,5
3013,2019.12.28 11:13:28,88.0,8.1,70.428,7.313,33.2,5
3020,2019.12.28 11:08:27,88.0,8.8,75.097,7.313,33.2,5
3026,2019.12.28 11:03:27,88.0,6.8,73.93,7.313,33.2,5
3032,2019.12.28 10:58:26,88.0,6.3,69.65,7.313,33.2,5
3039,2019.12.28 10:53:26,88.0,8.4,69.26100000000001,7.25,33.2,5
3046,2019.12.28 10:48:25,88.0,7.2,70.428,7.125,33.2,5
3053,2019.12.28 10:43:25,88.0,6.5,69.65,7.125,33.2,5
3056,2019.12.28 00:42:16,88.0,5.2,72.374,6.375,33.2,5
3064,2019.12.27 17:41:59,88.0,9.7,70.817,10.312999999999999,33.2,5
3444,2019.12.27 12:46:08,61.0,20.2,73.541,9.5,33.2,5
3446,2019.12.27 12:35:58,79.0,15.9,68.093,9.187999999999999,33.2,5
3447,2019.12.27 12:30:55,91.0,13.2,69.26100000000001,8.937999999999999,33.2,5
3451,2019.12.27 12:05:44,66.0,17.3,70.428,8.0,33.2,5
3582,2019.12.27 02:10:46,87.0,2.2,69.65,5.375,33.2,5
3589,2019.12.27 02:05:45,87.0,2.2,72.374,5.313,33.2,5
3595,2019.12.27 02:00:45,87.0,2.1,75.097,5.375,33.2,5
3602,2019.12.27 01:55:44,87.0,2.7,71.595,5.438,33.2,5
3608,2019.12.27 01:50:43,86.0,1.9,70.428,5.438,33.2,5
3615,2019.12.27 01:45:43,87.0,2.2,70.428,5.5,33.2,5
3622,2019.12.27 01:40:42,87.0,2.8,73.152,5.5,33.2,5
3629,2019.12.27 01:35:42,87.0,2.8,68.093,5.563,33.2,5
3636,2019.12.27 01:30:41,87.0,2.9,68.093,5.5,33.2,5
3643,2019.12.27 01:25:40,87.0,2.8,69.26100000000001,5.563,33.2,5
3649,2019.12.27 01:20:40,87.0,2.8,73.541,5.563,33.2,5
3656,2019.12.27 01:15:39,87.0,2.5,71.206,5.688,33.2,5
3663,2019.12.27 01:10:38,87.0,2.6,73.93,5.75,33.2,5
3670,2019.12.27 01:05:38,87.0,2.6,75.875,5.813,33.2,5
3677,2019.12.27 01:00:37,87.0,2.7,70.428,5.813,33.2,5
3683,2019.12.27 00:55:36,87.0,3.0,73.152,5.875,33.2,5
3690,2019.12.27 00:50:36,87.0,3.2,73.541,5.813,33.2,5
3697,2019.12.27 00:45:35,87.0,2.8,70.428,5.875,33.2,5
3704,2019.12.27 00:40:35,87.0,3.0,75.486,5.938,33.2,5
3711,2019.12.27 00:35:34,87.0,2.7,71.206,6.063,33.2,5
3718,2019.12.27 00:30:33,87.0,2.8,67.315,6.125,33.2,5
3725,2019.12.27 00:25:33,87.0,2.8,70.817,6.063,33.2,5
3732,2019.12.27 00:20:32,87.0,2.9,76.265,6.125,33.2,5
3739,2019.12.27 00:15:32,87.0,2.8,73.541,6.125,33.2,5
3746,2019.12.27 00:10:31,87.0,2.9,69.65,6.25,33.2,5
3753,2019.12.27 00:05:30,87.0,2.8,71.206,6.188,33.2,5
3760,2019.12.27 00:00:30,87.0,2.7,71.595,6.25,33.2,5
3767,2019.12.26 23:55:29,87.0,3.1,72.374,6.25,33.2,5
3774,2019.12.26 23:50:28,87.0,3.5,72.374,6.375,33.2,5
3781,2019.12.26 23:45:24,87.0,3.8,70.817,6.438,33.2,5
3788,2019.12.26 23:40:24,87.0,4.3,68.093,6.438,33.2,5
3794,2019.12.26 23:35:23,87.0,3.9,75.097,6.438,33.2,5
3800,2019.12.26 23:30:22,87.0,3.9,71.984,6.625,33.2,5
3805,2019.12.26 23:25:21,87.0,3.8,71.595,6.563,33.2,5
3812,2019.12.26 23:20:21,87.0,4.5,72.374,6.625,33.2,5
3819,2019.12.26 23:15:20,87.0,4.8,71.595,6.688,33.2,5
3826,2019.12.26 23:10:19,88.0,5.2,70.428,6.688,33.2,5
3833,2019.12.26 23:05:19,88.0,5.3,73.541,6.625,33.2,5
3840,2019.12.26 23:00:18,87.0,4.9,69.65,6.75,33.2,5
3847,2019.12.26 22:55:18,88.0,5.0,72.374,6.875,33.2,5
3854,2019.12.26 22:50:17,87.0,4.8,74.708,6.75,33.2,5
3861,2019.12.26 22:45:16,87.0,4.9,72.763,6.875,33.2,5
3867,2019.12.26 22:40:15,88.0,5.0,69.26100000000001,6.938,33.2,5
3874,2019.12.26 22:35:15,87.0,4.9,73.93,6.938,33.2,5
3881,2019.12.26 22:30:14,88.0,5.0,74.319,7.0,33.2,5
3888,2019.12.26 22:25:13,88.0,5.3,68.482,7.0,33.2,5
3895,2019.12.26 22:20:13,88.0,5.3,75.875,7.0,33.2,5
3902,2019.12.26 22:15:12,88.0,5.4,71.984,7.125,33.2,5
3908,2019.12.26 22:10:12,88.0,5.0,72.374,7.25,33.2,5
3915,2019.12.26 22:05:11,87.0,4.7,71.206,7.188,33.2,5
3922,2019.12.26 22:00:10,87.0,4.5,72.374,7.25,33.2,5
3929,2019.12.26 21:55:10,87.0,4.7,71.206,7.188,33.2,5
3935,2019.12.26 21:50:09,87.0,4.2,69.65,7.313,33.2,5
3942,2019.12.26 21:45:09,87.0,4.3,69.65,7.313,33.2,5
3949,2019.12.26 21:40:08,87.0,4.6,69.65,7.438,33.2,5
3956,2019.12.26 21:35:07,87.0,4.5,74.708,7.438,33.2,5
3962,2019.12.26 21:30:06,87.0,4.7,71.206,7.5,33.2,5
3969,2019.12.26 21:25:06,87.0,4.6,71.984,7.625,33.2,5
3976,2019.12.26 21:20:05,88.0,5.0,71.206,7.688,33.2,5
3983,2019.12.26 21:15:04,88.0,5.2,69.26100000000001,7.688,33.2,5
3990,2019.12.26 21:10:03,88.0,5.3,70.428,7.75,33.2,5
3997,2019.12.26 21:05:03,88.0,5.6,70.817,7.75,33.2,5
4004,2019.12.26 21:00:02,88.0,5.5,70.817,7.938,33.2,5
4011,2019.12.26 20:55:02,88.0,5.8,72.763,7.875,33.2,5
4018,2019.12.26 20:50:01,88.0,5.4,70.428,7.938,33.2,5
4025,2019.12.26 20:45:00,87.0,4.7,70.428,7.938,33.2,5
4032,2019.12.26 20:40:00,88.0,6.2,69.26100000000001,8.062999999999999,33.2,5
4039,2019.12.26 20:34:59,88.0,6.4,71.984,8.125,33.2,5
4046,2019.12.26 20:29:59,88.0,6.7,75.097,8.125,33.2,5
4053,2019.12.26 20:24:58,88.0,7.0,68.093,8.25,33.2,5
4060,2019.12.26 20:19:57,88.0,7.5,71.206,8.312999999999999,33.2,5
4065,2019.12.26 20:14:57,88.0,7.7,72.763,8.375,33.2,5
4072,2019.12.26 20:09:56,88.0,7.6,68.872,8.375,33.2,5
4079,2019.12.26 20:04:55,88.0,7.4,71.206,8.437999999999999,33.2,5
4086,2019.12.26 19:59:55,88.0,7.4,70.428,8.5,33.2,5
4093,2019.12.26 19:54:54,88.0,7.2,72.763,8.562999999999999,33.2,5
4100,2019.12.26 19:49:53,88.0,7.4,69.65,8.625,33.2,5
4107,2019.12.26 19:44:53,88.0,7.3,68.482,8.625,33.2,5
4114,2019.12.26 19:39:52,88.0,7.6,71.206,8.75,33.2,5
4120,2019.12.26 19:34:51,88.0,7.6,67.315,8.812999999999999,33.2,5
4127,2019.12.26 19:29:50,88.0,7.7,69.26100000000001,8.937999999999999,33.2,5
4134,2019.12.26 19:24:50,88.0,7.8,69.65,9.0,33.2,5
4141,2019.12.26 19:19:50,88.0,8.0,72.374,9.062999999999999,33.2,5
4148,2019.12.26 19:14:49,88.0,8.4,71.984,9.125,33.2,5
4154,2019.12.26 19:09:48,88.0,7.6,71.206,9.125,33.2,5
4160,2019.12.26 19:04:48,88.0,7.7,69.26100000000001,9.187999999999999,33.2,5
4167,2019.12.26 18:59:47,88.0,8.3,68.872,9.25,33.2,5
4174,2019.12.26 18:54:46,88.0,8.3,70.039,9.312999999999999,33.2,5
4181,2019.12.26 18:49:46,88.0,8.5,73.93,9.375,33.2,5
4187,2019.12.26 18:44:45,88.0,8.4,71.595,9.5,33.2,5
4194,2019.12.26 18:39:44,88.0,8.6,69.65,9.562999999999999,33.2,5
4201,2019.12.26 18:34:43,88.0,8.7,72.374,9.687999999999999,33.2,5
4208,2019.12.26 18:29:43,88.0,8.9,69.26100000000001,9.75,33.2,5
4215,2019.12.26 18:24:43,88.0,8.8,72.374,9.812999999999999,33.2,5
4222,2019.12.26 18:19:42,88.0,8.7,70.428,9.937999999999999,33.2,5
4229,2019.12.26 18:14:41,88.0,8.8,68.872,9.937999999999999,33.2,5
4236,2019.12.26 18:09:40,88.0,8.8,68.093,10.062999999999999,33.2,5
4243,2019.12.26 18:04:40,88.0,9.0,71.206,10.125,33.2,5
4250,2019.12.26 17:59:39,88.0,9.4,69.26100000000001,10.187999999999999,33.2,5
4257,2019.12.26 17:54:39,88.0,9.9,71.595,10.312999999999999,33.2,5
4264,2019.12.26 17:49:38,89.0,11.1,70.428,10.375,33.2,5
4271,2019.12.26 17:44:37,88.0,10.9,70.428,10.5,33.2,5
4278,2019.12.26 17:39:37,88.0,10.8,69.65,10.625,33.2,5
4284,2019.12.26 17:34:36,88.0,10.6,69.26100000000001,10.687999999999999,33.2,5
4290,2019.12.26 17:29:35,88.0,10.8,69.65,10.75,33.2,5
4296,2019.12.26 17:24:34,88.0,10.9,72.763,10.937999999999999,33.2,5
4302,2019.12.26 17:19:34,89.0,11.1,69.65,11.0,33.2,5
4309,2019.12.26 17:14:33,89.0,11.9,72.374,11.125,33.2,5
4316,2019.12.26 17:09:33,90.0,12.0,70.817,11.25,33.2,5
4323,2019.12.26 17:04:32,90.0,12.4,69.65,11.375,33.2,5
4330,2019.12.26 16:59:31,91.0,13.4,71.206,11.437999999999999,33.2,5
4336,2019.12.26 16:54:31,91.0,13.7,72.763,11.5,33.2,5
4342,2019.12.26 16:49:30,91.0,14.8,71.984,11.625,33.2,5
4349,2019.12.26 16:44:29,84.0,16.4,69.65,11.687999999999999,33.2,5
4356,2019.12.26 16:39:29,84.0,15.8,74.319,11.812999999999999,33.2,5
4363,2019.12.26 16:34:28,82.0,16.4,70.428,11.875,33.2,5
4370,2019.12.26 16:29:27,78.0,17.3,71.595,11.937999999999999,33.2,5
4377,2019.12.26 16:24:27,86.0,16.4,73.541,12.062999999999999,33.2,5
4384,2019.12.26 16:19:27,87.0,15.7,69.65,12.125,33.2,5
4391,2019.12.26 16:14:25,91.0,14.6,70.039,12.25,33.2,5
4398,2019.12.26 16:09:25,80.0,16.4,70.428,12.312999999999999,33.2,5
4405,2019.12.26 16:04:24,80.0,17.1,72.763,12.312999999999999,33.2,5
4412,2019.12.26 15:59:23,79.0,17.3,71.206,12.437999999999999,33.2,5
4419,2019.12.26 15:54:22,85.0,16.2,68.093,12.5,33.2,5
4425,2019.12.26 15:49:22,85.0,16.6,72.763,12.562999999999999,33.2,5
4432,2019.12.26 15:44:21,88.0,16.2,73.541,12.562999999999999,33.2,5
4439,2019.12.26 15:39:20,91.0,15.9,70.039,12.625,33.2,5
4446,2019.12.26 15:34:20,91.0,15.1,74.319,12.625,33.2,5
4453,2019.12.26 15:29:19,91.0,15.7,73.152,12.687999999999999,33.2,5
4460,2019.12.26 15:24:18,87.0,16.2,72.374,12.687999999999999,33.2,5
4467,2019.12.26 15:19:18,79.0,17.2,71.206,12.687999999999999,33.2,5
4474,2019.12.26 15:14:17,88.0,15.9,71.984,12.75,33.2,5
4481,2019.12.26 15:09:16,86.0,16.4,70.817,12.812999999999999,33.2,5
4487,2019.12.26 15:04:16,87.0,15.6,70.428,12.812999999999999,33.2,5
4494,2019.12.26 14:59:15,84.0,16.4,71.595,12.812999999999999,33.2,5
4501,2019.12.26 14:54:14,90.0,15.5,71.984,12.812999999999999,33.2,5
4508,2019.12.26 14:49:13,81.0,15.9,71.595,12.812999999999999,33.2,5
4514,2019.12.26 14:44:13,84.0,16.1,74.319,12.75,33.2,5
4521,2019.12.26 14:39:12,85.0,15.7,73.541,12.75,33.2,5
4528,2019.12.26 14:34:11,69.0,18.0,73.93,12.75,33.2,5
4535,2019.12.26 14:29:11,75.0,17.6,75.097,12.75,33.2,5
4542,2019.12.26 14:24:10,78.0,16.2,71.984,12.687999999999999,33.2,5
4549,2019.12.26 14:19:09,79.0,17.0,72.374,12.625,33.2,5
4555,2019.12.26 14:14:09,88.0,16.7,71.206,12.562999999999999,33.2,5
4562,2019.12.26 14:09:08,78.0,16.8,70.817,12.5,33.2,5
4569,2019.12.26 14:04:07,68.0,18.2,73.541,12.437999999999999,33.2,5
4576,2019.12.26 13:59:07,69.0,17.7,70.817,12.375,33.2,5
4583,2019.12.26 13:54:06,72.0,16.8,72.374,12.25,33.2,5
4590,2019.12.26 13:49:05,70.0,17.5,71.984,12.187999999999999,33.2,5
4597,2019.12.26 13:44:04,67.0,18.2,71.206,12.187999999999999,33.2,5
4604,2019.12.26 13:39:03,64.0,18.6,75.486,12.062999999999999,33.2,5
4611,2019.12.26 13:34:02,63.0,18.6,70.428,11.937999999999999,33.2,5
4618,2019.12.26 13:29:02,58.0,20.5,70.428,11.875,33.2,5
4629,2019.12.26 12:08:30,74.0,17.4,73.93,9.437999999999999,33.2,5
4635,2019.12.26 12:03:35,72.0,18.0,69.26100000000001,9.25,33.2,5
4642,2019.12.26 02:59:21,87.0,4.7,73.93,6.0,33.2,5
4648,2019.12.26 02:54:20,87.0,4.7,69.65,6.063,33.2,5
4655,2019.12.26 02:49:19,87.0,4.4,73.93,6.0,33.2,5
4660,2019.12.26 02:44:19,87.0,4.5,75.097,6.0,33.2,5
4667,2019.12.26 02:39:18,87.0,4.8,76.265,5.938,33.2,5
4674,2019.12.26 02:34:18,87.0,4.6,73.541,5.938,33.2,5
4681,2019.12.26 02:29:17,87.0,4.4,71.206,5.875,33.2,5
4688,2019.12.26 02:24:16,87.0,4.2,73.541,5.875,33.2,5
4695,2019.12.26 02:19:15,87.0,4.2,71.206,5.875,33.2,5
4702,2019.12.26 02:14:15,87.0,4.2,71.595,5.813,33.2,5
4709,2019.12.26 02:09:14,87.0,3.8,70.817,5.813,33.2,5
4716,2019.12.26 02:04:14,87.0,3.6,70.817,5.875,33.2,5
4723,2019.12.26 01:59:13,87.0,3.3,69.65,5.813,33.2,5
4730,2019.12.26 01:54:12,87.0,3.3,73.93,5.875,33.2,5
4737,2019.12.26 01:49:12,87.0,3.2,73.93,5.938,33.2,5
4744,2019.12.26 01:44:11,87.0,3.0,71.984,5.938,33.2,5
4751,2019.12.26 01:39:10,87.0,2.9,69.65,5.938,33.2,5
4758,2019.12.26 01:34:10,87.0,2.6,73.541,6.0,33.2,5
4765,2019.12.26 01:29:09,87.0,2.5,74.319,6.0,33.2,5
4771,2019.12.26 01:24:09,87.0,2.7,73.541,6.063,33.2,5
4778,2019.12.26 01:19:08,87.0,3.0,75.097,6.125,33.2,5
4785,2019.12.26 01:14:07,87.0,3.1,70.428,6.188,33.2,5
4792,2019.12.26 01:09:06,87.0,2.9,69.65,6.25,33.2,5
4799,2019.12.26 01:04:05,87.0,2.5,69.65,6.25,33.2,5
4805,2019.12.26 00:59:05,87.0,3.3,68.093,6.313,33.2,5
4812,2019.12.26 00:54:04,87.0,3.0,72.763,6.313,33.2,5
4819,2019.12.26 00:49:04,87.0,2.9,76.265,6.375,33.2,5
4826,2019.12.26 00:44:03,87.0,2.7,72.763,6.438,33.2,5
4833,2019.12.26 00:39:02,87.0,3.1,68.482,6.5,33.2,5
4840,2019.12.26 00:34:02,87.0,3.7,71.206,6.5,33.2,5
4847,2019.12.26 00:29:01,87.0,3.8,71.984,6.5,33.2,5
4854,2019.12.26 00:24:00,87.0,3.9,71.206,6.563,33.2,5
4861,2019.12.26 00:18:59,87.0,3.7,69.26100000000001,6.625,33.2,5
4868,2019.12.26 00:13:59,87.0,3.7,73.93,6.688,33.2,5
4875,2019.12.26 00:08:58,87.0,3.6,71.206,6.75,33.2,5
4882,2019.12.26 00:03:57,87.0,3.1,68.872,6.75,33.2,5
4889,2019.12.25 23:58:57,87.0,3.7,70.817,6.75,33.2,5
4896,2019.12.25 23:53:56,87.0,4.1,69.26100000000001,6.875,33.2,5
4902,2019.12.25 23:48:55,87.0,3.8,71.984,6.875,33.2,5
4909,2019.12.25 23:43:51,87.0,4.0,75.486,6.938,33.2,5
4916,2019.12.25 23:38:50,87.0,4.6,73.541,6.938,33.2,5
4923,2019.12.25 23:33:50,87.0,4.5,69.65,7.0,33.2,5
4930,2019.12.25 23:28:49,87.0,4.4,70.428,7.0,33.2,5
4937,2019.12.25 23:23:48,87.0,4.1,72.763,7.188,33.2,5
4944,2019.12.25 23:18:47,87.0,4.3,69.65,7.188,33.2,5
4951,2019.12.25 23:13:47,87.0,4.3,74.319,7.188,33.2,5
4958,2019.12.25 23:08:46,87.0,4.3,73.152,7.25,33.2,5
4965,2019.12.25 23:03:46,87.0,4.5,70.817,7.25,33.2,5
4972,2019.12.25 22:58:45,87.0,4.5,69.65,7.313,33.2,5
4979,2019.12.25 22:53:45,87.0,4.5,71.206,7.438,33.2,5
4986,2019.12.25 22:48:43,87.0,4.2,69.65,7.438,33.2,5
4993,2019.12.25 22:43:43,87.0,4.2,71.984,7.563,33.2,5
4999,2019.12.25 22:38:42,88.0,5.2,73.152,7.563,33.2,5
5006,2019.12.25 22:33:42,88.0,5.3,68.093,7.563,33.2,5
5013,2019.12.25 22:28:41,88.0,5.3,71.206,7.625,33.2,5
5020,2019.12.25 22:23:40,88.0,5.1,70.817,7.688,33.2,5
5027,2019.12.25 22:18:40,87.0,4.7,75.097,7.75,33.2,5
5034,2019.12.25 22:13:39,87.0,4.7,73.541,7.75,33.2,5
5041,2019.12.25 22:08:39,87.0,4.6,71.984,7.813,33.2,5
5048,2019.12.25 22:03:38,87.0,4.5,71.206,7.875,33.2,5
5055,2019.12.25 21:58:37,87.0,4.5,75.875,8.0,33.2,5
5062,2019.12.25 21:53:37,88.0,5.2,72.763,8.0,33.2,5
5069,2019.12.25 21:48:36,88.0,5.7,71.984,8.0,33.2,5
5076,2019.12.25 21:43:36,88.0,6.2,69.65,8.125,33.2,5
5083,2019.12.25 21:38:35,88.0,5.9,72.763,8.125,33.2,5
5090,2019.12.25 21:33:34,88.0,6.0,68.482,8.187999999999999,33.2,5
5097,2019.12.25 21:28:34,88.0,5.9,70.428,8.25,33.2,5
5104,2019.12.25 21:23:33,88.0,5.9,70.428,8.25,33.2,5
5111,2019.12.25 21:18:32,88.0,6.2,70.817,8.312999999999999,33.2,5
5118,2019.12.25 21:13:32,88.0,6.3,73.93,8.437999999999999,33.2,5
5124,2019.12.25 21:08:31,88.0,6.8,69.65,8.5,33.2,5
5131,2019.12.25 21:03:30,88.0,7.3,70.039,8.562999999999999,33.2,5
5138,2019.12.25 20:58:30,88.0,7.3,68.093,8.562999999999999,33.2,5
5145,2019.12.25 20:53:29,88.0,7.2,68.872,8.687999999999999,33.2,5
5152,2019.12.25 20:48:28,88.0,6.8,73.152,8.75,33.2,5
5159,2019.12.25 20:43:28,88.0,6.8,71.984,8.812999999999999,33.2,5
5166,2019.12.25 20:38:27,88.0,6.8,70.428,8.875,33.2,5
5173,2019.12.25 20:33:26,88.0,6.7,74.319,8.875,33.2,5
5180,2019.12.25 20:28:25,88.0,6.9,73.541,8.937999999999999,33.2,5
5187,2019.12.25 20:23:25,88.0,7.2,72.374,9.062999999999999,33.2,5
5194,2019.12.25 20:18:24,88.0,7.2,71.595,9.125,33.2,5
5200,2019.12.25 20:13:24,88.0,7.3,70.428,9.187999999999999,33.2,5
5207,2019.12.25 20:08:23,88.0,7.1,72.374,9.187999999999999,33.2,5
5214,2019.12.25 20:03:22,88.0,7.0,72.763,9.312999999999999,33.2,5
5221,2019.12.25 19:58:22,88.0,7.3,73.541,9.312999999999999,33.2,5
5228,2019.12.25 19:53:21,88.0,7.4,72.763,9.437999999999999,33.2,5
5235,2019.12.25 19:48:20,88.0,6.5,70.039,9.5,33.2,5
5242,2019.12.25 19:43:20,88.0,7.7,70.817,9.5,33.2,5
5249,2019.12.25 19:38:19,88.0,8.6,73.93,9.562999999999999,33.2,5
5256,2019.12.25 19:33:18,88.0,8.7,68.872,9.687999999999999,33.2,5
5263,2019.12.25 19:28:18,88.0,8.7,69.65,9.687999999999999,33.2,5
5270,2019.12.25 19:23:18,88.0,8.8,71.595,9.812999999999999,33.2,5
5277,2019.12.25 19:18:17,88.0,8.9,70.428,9.875,33.2,5
5283,2019.12.25 19:13:16,88.0,9.2,72.763,10.0,33.2,5
5290,2019.12.25 19:08:15,88.0,8.8,70.428,10.0,33.2,5
5297,2019.12.25 19:03:15,88.0,8.9,73.541,10.125,33.2,5
5304,2019.12.25 18:58:14,88.0,9.0,71.206,10.125,33.2,5
5311,2019.12.25 18:53:14,88.0,9.4,71.206,10.25,33.2,5
5318,2019.12.25 18:48:13,88.0,9.6,72.763,10.312999999999999,33.2,5
5324,2019.12.25 18:43:12,88.0,9.9,71.206,10.437999999999999,33.2,5
5331,2019.12.25 18:38:12,88.0,9.6,71.984,10.5,33.2,5
5338,2019.12.25 18:33:11,88.0,10.3,72.763,10.562999999999999,33.2,5
5345,2019.12.25 18:28:10,88.0,9.7,75.486,10.687999999999999,33.2,5
